account,symbol,type,time,qty,avg_cost,buy_pwr
2,DOGE/USD,crypto,2023-03-24 19:07:10,27,17,500
1,AAPL,stock,2023-03-24 19:17:10,100,70.8,500
2,AAPL,stock,2023-03-24 19:17:10,91,39.9,500
1,GOOGL,stock,2023-03-24 19:17:10,70,47,500
2,GOOGL,stock,2023-03-24 19:17:10,54,57.1,500
1,TSLA,stock,2023-03-24 19:17:10,24,77.1,500
2,TSLA,stock,2023-03-24 19:17:10,99,4.5,500
1,BTC/USD,crypto,2023-03-24 19:17:10,83,95.6,500
2,BTC/USD,crypto,2023-03-24 19:17:10,94,12.7,500
1,DOGE/USD,crypto,2023-03-24 19:17:10,76,67.8,500
2,DOGE/USD,crypto,2023-03-24 19:17:10,60,51.7,500
1,AAPL,stock,2023-03-24 19:27:10,14,75,500
2,AAPL,stock,2023-03-24 19:27:10,71,75.3,500
1,GOOGL,stock,2023-03-24 19:27:10,28,36.5,500
2,GOOGL,stock,2023-03-24 19:27:10,37,45.2,500
1,TSLA,stock,2023-03-24 19:27:10,89,68.3,500
2,TSLA,stock,2023-03-24 19:27:10,66,28.5,500
1,BTC/USD,crypto,2023-03-24 19:27:10,5,82.4,500
2,BTC/USD,crypto,2023-03-24 19:27:10,39,84,500
1,DOGE/USD,crypto,2023-03-24 19:27:10,18,43.3,500
2,DOGE/USD,crypto,2023-03-24 19:27:10,80,94.3,500
1,AAPL,stock,2023-03-24 19:37:10,64,14.5,500
2,AAPL,stock,2023-03-24 19:37:10,83,94.7,500
1,GOOGL,stock,2023-03-24 19:37:10,21,36,500
2,GOOGL,stock,2023-03-24 19:37:10,53,66.9,500
1,TSLA,stock,2023-03-24 19:37:10,77,48.4,500
2,TSLA,stock,2023-03-24 19:37:10,38,28.8,500
1,BTC/USD,crypto,2023-03-24 19:37:10,25,96.3,500
2,BTC/USD,crypto,2023-03-24 19:37:10,1,39,500
1,DOGE/USD,crypto,2023-03-24 19:37:10,84,68.1,500
2,DOGE/USD,crypto,2023-03-24 19:37:10,86,28.7,500
1,AAPL,stock,2023-03-24 19:47:10,37,91.7,500
2,AAPL,stock,2023-03-24 19:47:10,31,64.6,500
1,GOOGL,stock,2023-03-24 19:47:10,68,94.6,500
2,GOOGL,stock,2023-03-24 19:47:10,80,5.6,500
1,TSLA,stock,2023-03-24 19:47:10,50,24.2,500
2,TSLA,stock,2023-03-24 19:47:10,34,32.7,500
1,BTC/USD,crypto,2023-03-24 19:47:10,14,8.6,500
2,BTC/USD,crypto,2023-03-24 19:47:10,36,18.2,500
1,DOGE/USD,crypto,2023-03-24 19:47:10,2,41.2,500
2,DOGE/USD,crypto,2023-03-24 19:47:10,82,35.5,500
1,AAPL,stock,2023-03-24 19:57:10,80,41.4,500
2,AAPL,stock,2023-03-24 19:57:10,94,69.3,500
1,GOOGL,stock,2023-03-24 19:57:10,95,62.2,500
2,GOOGL,stock,2023-03-24 19:57:10,71,80.5,500
1,TSLA,stock,2023-03-24 19:57:10,52,95.9,500
2,TSLA,stock,2023-03-24 19:57:10,80,83.1,500
1,BTC/USD,crypto,2023-03-24 19:57:10,98,86.6,500
2,BTC/USD,crypto,2023-03-24 19:57:10,59,8.7,500
1,DOGE/USD,crypto,2023-03-24 19:57:10,15,30.6,500
2,DOGE/USD,crypto,2023-03-24 19:57:10,35,25.2,500
1,AAPL,stock,2023-03-25 13:07:10,36,56.6,500
2,AAPL,stock,2023-03-25 13:07:10,45,71.2,500
1,GOOGL,stock,2023-03-25 13:07:10,27,27.8,500
2,GOOGL,stock,2023-03-25 13:07:10,33,99.8,500
1,TSLA,stock,2023-03-25 13:07:10,7,69.8,500
2,TSLA,stock,2023-03-25 13:07:10,85,34.9,500
1,BTC/USD,crypto,2023-03-25 13:07:10,92,55.6,500
2,BTC/USD,crypto,2023-03-25 13:07:10,26,95.6,500
1,DOGE/USD,crypto,2023-03-25 13:07:10,69,54.2,500
2,DOGE/USD,crypto,2023-03-25 13:07:10,49,97.1,500
1,AAPL,stock,2023-03-25 13:17:10,71,35.7,500
2,AAPL,stock,2023-03-25 13:17:10,63,69.4,500
1,GOOGL,stock,2023-03-25 13:17:10,40,75.8,500
2,GOOGL,stock,2023-03-25 13:17:10,50,22,500
1,TSLA,stock,2023-03-25 13:17:10,52,38.7,500
2,TSLA,stock,2023-03-25 13:17:10,2,91.1,500
1,BTC/USD,crypto,2023-03-25 13:17:10,62,30.2,500
2,BTC/USD,crypto,2023-03-25 13:17:10,58,48.3,500
1,DOGE/USD,crypto,2023-03-25 13:17:10,54,7.3,500
2,DOGE/USD,crypto,2023-03-25 13:17:10,45,8.5,500
1,AAPL,stock,2023-03-25 13:27:10,61,78.8,500
2,AAPL,stock,2023-03-25 13:27:10,74,17.5,500
1,GOOGL,stock,2023-03-25 13:27:10,8,82.4,500
2,GOOGL,stock,2023-03-25 13:27:10,92,29.4,500
1,TSLA,stock,2023-03-25 13:27:10,67,22.6,500
2,TSLA,stock,2023-03-25 13:27:10,78,17.3,500
1,BTC/USD,crypto,2023-03-25 13:27:10,64,27.6,500
2,BTC/USD,crypto,2023-03-25 13:27:10,61,76.7,500
1,DOGE/USD,crypto,2023-03-25 13:27:10,83,30.2,500
2,DOGE/USD,crypto,2023-03-25 13:27:10,64,37.8,500
1,AAPL,stock,2023-03-25 13:37:10,21,98.3,500
2,AAPL,stock,2023-03-25 13:37:10,68,4.8,500
1,GOOGL,stock,2023-03-25 13:37:10,36,84.8,500
2,GOOGL,stock,2023-03-25 13:37:10,47,32.8,500
1,TSLA,stock,2023-03-25 13:37:10,84,12.4,500
2,TSLA,stock,2023-03-25 13:37:10,21,81.4,500
1,BTC/USD,crypto,2023-03-25 13:37:10,91,85.8,500
2,BTC/USD,crypto,2023-03-25 13:37:10,4,38.4,500
1,DOGE/USD,crypto,2023-03-25 13:37:10,52,83.6,500
2,DOGE/USD,crypto,2023-03-25 13:37:10,38,99.6,500
1,AAPL,stock,2023-03-25 13:47:10,81,63.9,500
2,AAPL,stock,2023-03-25 13:47:10,98,5.9,500
1,GOOGL,stock,2023-03-25 13:47:10,27,39.8,500
2,GOOGL,stock,2023-03-25 13:47:10,62,39.5,500
1,TSLA,stock,2023-03-25 13:47:10,80,31.3,500
2,TSLA,stock,2023-03-25 13:47:10,20,94.2,500
1,BTC/USD,crypto,2023-03-25 13:47:10,41,48.8,500
2,BTC/USD,crypto,2023-03-25 13:47:10,83,55.9,500
1,DOGE/USD,crypto,2023-03-25 13:47:10,29,94,500
2,DOGE/USD,crypto,2023-03-25 13:47:10,31,98.5,500
1,AAPL,stock,2023-03-25 13:57:10,42,65.5,500
2,AAPL,stock,2023-03-25 13:57:10,55,43.9,500
1,GOOGL,stock,2023-03-25 13:57:10,11,52.3,500
2,GOOGL,stock,2023-03-25 13:57:10,3,44.5,500
1,TSLA,stock,2023-03-25 13:57:10,92,46.8,500
2,TSLA,stock,2023-03-25 13:57:10,16,42.4,500
1,BTC/USD,crypto,2023-03-25 13:57:10,23,88.4,500
2,BTC/USD,crypto,2023-03-25 13:57:10,25,63.3,500
1,DOGE/USD,crypto,2023-03-25 13:57:10,27,44.3,500
2,DOGE/USD,crypto,2023-03-25 13:57:10,87,7.3,500
1,AAPL,stock,2023-03-25 14:07:10,37,88,500
2,AAPL,stock,2023-03-25 14:07:10,31,7.5,500
1,GOOGL,stock,2023-03-25 14:07:10,56,60.2,500
2,GOOGL,stock,2023-03-25 14:07:10,94,48.4,500
1,TSLA,stock,2023-03-25 14:07:10,15,83.5,500
2,TSLA,stock,2023-03-25 14:07:10,33,10.3,500
1,BTC/USD,crypto,2023-03-25 14:07:10,50,41.4,500
2,BTC/USD,crypto,2023-03-25 14:07:10,100,10.4,500
1,DOGE/USD,crypto,2023-03-25 14:07:10,53,86,500
2,DOGE/USD,crypto,2023-03-25 14:07:10,87,5.2,500
1,AAPL,stock,2023-03-25 14:17:10,68,93.8,500
2,AAPL,stock,2023-03-25 14:17:10,94,37.5,500
1,GOOGL,stock,2023-03-25 14:17:10,1,12.6,500
2,GOOGL,stock,2023-03-25 14:17:10,66,9.2,500
1,TSLA,stock,2023-03-25 14:17:10,9,87.2,500
2,TSLA,stock,2023-03-25 14:17:10,77,73.2,500
1,BTC/USD,crypto,2023-03-25 14:17:10,97,39.9,500
2,BTC/USD,crypto,2023-03-25 14:17:10,57,2.1,500
1,DOGE/USD,crypto,2023-03-25 14:17:10,3,43,500
2,DOGE/USD,crypto,2023-03-25 14:17:10,3,34.4,500
1,AAPL,stock,2023-03-25 14:27:10,9,68.4,500
2,AAPL,stock,2023-03-25 14:27:10,78,14.8,500
1,GOOGL,stock,2023-03-25 14:27:10,9,33.7,500
2,GOOGL,stock,2023-03-25 14:27:10,58,21.2,500
1,TSLA,stock,2023-03-25 14:27:10,17,37.1,500
2,TSLA,stock,2023-03-25 14:27:10,61,10.4,500
1,BTC/USD,crypto,2023-03-25 14:27:10,2,0.6,500
2,BTC/USD,crypto,2023-03-25 14:27:10,4,27,500
1,DOGE/USD,crypto,2023-03-25 14:27:10,63,92,500
2,DOGE/USD,crypto,2023-03-25 14:27:10,93,27.7,500
1,AAPL,stock,2023-03-25 14:37:10,88,47,500
2,AAPL,stock,2023-03-25 14:37:10,56,7.7,500
1,GOOGL,stock,2023-03-25 14:37:10,96,10.7,500
2,GOOGL,stock,2023-03-25 14:37:10,24,97.8,500
1,TSLA,stock,2023-03-25 14:37:10,38,7.5,500
2,TSLA,stock,2023-03-25 14:37:10,17,20.3,500
1,BTC/USD,crypto,2023-03-25 14:37:10,24,58.9,500
2,BTC/USD,crypto,2023-03-25 14:37:10,41,68.5,500
1,DOGE/USD,crypto,2023-03-25 14:37:10,27,84.6,500
2,DOGE/USD,crypto,2023-03-25 14:37:10,58,23.1,500
1,AAPL,stock,2023-03-25 14:47:10,18,60.9,500
2,AAPL,stock,2023-03-25 14:47:10,24,42.9,500
1,GOOGL,stock,2023-03-25 14:47:10,56,81.3,500
2,GOOGL,stock,2023-03-25 14:47:10,24,40.5,500
1,TSLA,stock,2023-03-25 14:47:10,32,61.8,500
2,TSLA,stock,2023-03-25 14:47:10,8,81.7,500
1,BTC/USD,crypto,2023-03-25 14:47:10,54,57.3,500
2,BTC/USD,crypto,2023-03-25 14:47:10,20,12.6,500
1,DOGE/USD,crypto,2023-03-25 14:47:10,86,70.8,500
2,DOGE/USD,crypto,2023-03-25 14:47:10,60,16.2,500
1,AAPL,stock,2023-03-25 14:57:10,94,5.5,500
2,AAPL,stock,2023-03-25 14:57:10,65,34.3,500
1,GOOGL,stock,2023-03-25 14:57:10,12,55.2,500
2,GOOGL,stock,2023-03-25 14:57:10,39,18.5,500
1,TSLA,stock,2023-03-25 14:57:10,28,39.3,500
2,TSLA,stock,2023-03-25 14:57:10,49,7.6,500
1,BTC/USD,crypto,2023-03-25 14:57:10,11,41,500
2,BTC/USD,crypto,2023-03-25 14:57:10,57,93.4,500
1,DOGE/USD,crypto,2023-03-25 14:57:10,10,61.1,500
2,DOGE/USD,crypto,2023-03-25 14:57:10,100,23.1,500
1,AAPL,stock,2023-03-25 15:07:10,67,34.8,500
2,AAPL,stock,2023-03-25 15:07:10,56,76.9,500
1,GOOGL,stock,2023-03-25 15:07:10,48,62.6,500
2,GOOGL,stock,2023-03-25 15:07:10,5,91.9,500
1,TSLA,stock,2023-03-25 15:07:10,56,70.5,500
2,TSLA,stock,2023-03-25 15:07:10,89,79.7,500
1,BTC/USD,crypto,2023-03-25 15:07:10,19,34.6,500
2,BTC/USD,crypto,2023-03-25 15:07:10,73,10.2,500
1,DOGE/USD,crypto,2023-03-25 15:07:10,94,61.6,500
2,DOGE/USD,crypto,2023-03-25 15:07:10,16,40.9,500
1,AAPL,stock,2023-03-25 15:17:10,19,56.5,500
2,AAPL,stock,2023-03-25 15:17:10,75,29.8,500
1,GOOGL,stock,2023-03-25 15:17:10,10,70.1,500
2,GOOGL,stock,2023-03-25 15:17:10,61,44,500
1,TSLA,stock,2023-03-25 15:17:10,67,83.8,500
2,TSLA,stock,2023-03-25 15:17:10,81,67.4,500
1,BTC/USD,crypto,2023-03-25 15:17:10,90,75.3,500
2,BTC/USD,crypto,2023-03-25 15:17:10,14,60.3,500
1,DOGE/USD,crypto,2023-03-25 15:17:10,46,19.8,500
2,DOGE/USD,crypto,2023-03-25 15:17:10,50,11.3,500
1,AAPL,stock,2023-03-25 15:27:10,3,84.6,500
2,AAPL,stock,2023-03-25 15:27:10,12,46.8,500
1,GOOGL,stock,2023-03-25 15:27:10,45,49.7,500
2,GOOGL,stock,2023-03-25 15:27:10,77,73.3,500
1,TSLA,stock,2023-03-25 15:27:10,33,73.5,500
2,TSLA,stock,2023-03-25 15:27:10,49,66.8,500
1,BTC/USD,crypto,2023-03-25 15:27:10,54,90.8,500
2,BTC/USD,crypto,2023-03-25 15:27:10,7,56.5,500
1,DOGE/USD,crypto,2023-03-25 15:27:10,40,44.8,500
2,DOGE/USD,crypto,2023-03-25 15:27:10,95,48.4,500
1,AAPL,stock,2023-03-25 15:37:10,79,96.3,500
2,AAPL,stock,2023-03-25 15:37:10,72,86.2,500
1,GOOGL,stock,2023-03-25 15:37:10,33,7.2,500
2,GOOGL,stock,2023-03-25 15:37:10,27,78.6,500
1,TSLA,stock,2023-03-25 15:37:10,79,83.2,500
2,TSLA,stock,2023-03-25 15:37:10,50,84.1,500
1,BTC/USD,crypto,2023-03-25 15:37:10,48,42.8,500
2,BTC/USD,crypto,2023-03-25 15:37:10,5,86.5,500
1,DOGE/USD,crypto,2023-03-25 15:37:10,49,93.8,500
2,DOGE/USD,crypto,2023-03-25 15:37:10,3,34,500
1,AAPL,stock,2023-03-25 15:47:10,21,64,500
2,AAPL,stock,2023-03-25 15:47:10,71,15.7,500
1,GOOGL,stock,2023-03-25 15:47:10,23,59.2,500
2,GOOGL,stock,2023-03-25 15:47:10,36,55.5,500
1,TSLA,stock,2023-03-25 15:47:10,78,9.8,500
2,TSLA,stock,2023-03-25 15:47:10,86,45.6,500
1,BTC/USD,crypto,2023-03-25 15:47:10,37,19.8,500
2,BTC/USD,crypto,2023-03-25 15:47:10,55,66.9,500
1,DOGE/USD,crypto,2023-03-25 15:47:10,75,56.6,500
2,DOGE/USD,crypto,2023-03-25 15:47:10,36,45.7,500
1,AAPL,stock,2023-03-25 15:57:10,45,64.5,500
2,AAPL,stock,2023-03-25 15:57:10,61,25.4,500
1,GOOGL,stock,2023-03-25 15:57:10,83,55.7,500
2,GOOGL,stock,2023-03-25 15:57:10,14,10.5,500
1,TSLA,stock,2023-03-25 15:57:10,71,17.6,500
2,TSLA,stock,2023-03-25 15:57:10,9,17.4,500
1,BTC/USD,crypto,2023-03-25 15:57:10,14,83.9,500
2,BTC/USD,crypto,2023-03-25 15:57:10,26,60.5,500
1,DOGE/USD,crypto,2023-03-25 15:57:10,7,56.1,500
2,DOGE/USD,crypto,2023-03-25 15:57:10,98,13.7,500
1,AAPL,stock,2023-03-25 16:07:10,67,83.8,500
2,AAPL,stock,2023-03-25 16:07:10,60,59.1,500
1,GOOGL,stock,2023-03-25 16:07:10,48,71.3,500
2,GOOGL,stock,2023-03-25 16:07:10,74,29.3,500
1,TSLA,stock,2023-03-25 16:07:10,58,79,500
2,TSLA,stock,2023-03-25 16:07:10,39,81.7,500
1,BTC/USD,crypto,2023-03-25 16:07:10,33,45.1,500
2,BTC/USD,crypto,2023-03-25 16:07:10,29,91.6,500
1,DOGE/USD,crypto,2023-03-25 16:07:10,86,1.7,500
2,DOGE/USD,crypto,2023-03-25 16:07:10,23,43.1,500
1,AAPL,stock,2023-03-25 16:17:10,42,50.1,500
2,AAPL,stock,2023-03-25 16:17:10,27,52.9,500
1,GOOGL,stock,2023-03-25 16:17:10,46,69.8,500
2,GOOGL,stock,2023-03-25 16:17:10,75,9.5,500
1,TSLA,stock,2023-03-25 16:17:10,68,62.8,500
2,TSLA,stock,2023-03-25 16:17:10,67,0.3,500
1,BTC/USD,crypto,2023-03-25 16:17:10,29,72.4,500
2,BTC/USD,crypto,2023-03-25 16:17:10,62,76.9,500
1,DOGE/USD,crypto,2023-03-25 16:17:10,6,3.2,500
2,DOGE/USD,crypto,2023-03-25 16:17:10,66,26,500
1,AAPL,stock,2023-03-25 16:27:10,41,68.5,500
2,AAPL,stock,2023-03-25 16:27:10,50,75.4,500
1,GOOGL,stock,2023-03-25 16:27:10,59,48.5,500
2,GOOGL,stock,2023-03-25 16:27:10,84,92.4,500
1,TSLA,stock,2023-03-25 16:27:10,58,62.3,500
2,TSLA,stock,2023-03-25 16:27:10,54,72.2,500
1,BTC/USD,crypto,2023-03-25 16:27:10,16,98.4,500
2,BTC/USD,crypto,2023-03-25 16:27:10,13,88.4,500
1,DOGE/USD,crypto,2023-03-25 16:27:10,27,70,500
2,DOGE/USD,crypto,2023-03-25 16:27:10,15,49.3,500
1,AAPL,stock,2023-03-25 16:37:10,53,7.5,500
2,AAPL,stock,2023-03-25 16:37:10,97,67.4,500
1,GOOGL,stock,2023-03-25 16:37:10,25,70.7,500
2,GOOGL,stock,2023-03-25 16:37:10,98,5.2,500
1,TSLA,stock,2023-03-25 16:37:10,31,88.8,500
2,TSLA,stock,2023-03-25 16:37:10,91,97.9,500
1,BTC/USD,crypto,2023-03-25 16:37:10,75,46.4,500
2,BTC/USD,crypto,2023-03-25 16:37:10,54,6.5,500
1,DOGE/USD,crypto,2023-03-25 16:37:10,30,3.5,500
2,DOGE/USD,crypto,2023-03-25 16:37:10,29,68.8,500
1,AAPL,stock,2023-03-25 16:47:10,77,17,500
2,AAPL,stock,2023-03-25 16:47:10,84,90.2,500
1,GOOGL,stock,2023-03-25 16:47:10,29,28.7,500
2,GOOGL,stock,2023-03-25 16:47:10,45,81.3,500
1,TSLA,stock,2023-03-25 16:47:10,61,42.9,500
2,TSLA,stock,2023-03-25 16:47:10,4,71.5,500
1,BTC/USD,crypto,2023-03-25 16:47:10,58,97.6,500
2,BTC/USD,crypto,2023-03-25 16:47:10,18,5,500
1,DOGE/USD,crypto,2023-03-25 16:47:10,61,69,500
2,DOGE/USD,crypto,2023-03-25 16:47:10,55,1.4,500
1,AAPL,stock,2023-03-25 16:57:10,52,86.1,500
2,AAPL,stock,2023-03-25 16:57:10,34,1.2,500
1,GOOGL,stock,2023-03-25 16:57:10,17,27.9,500
2,GOOGL,stock,2023-03-25 16:57:10,7,12.4,500
1,TSLA,stock,2023-03-25 16:57:10,17,37.3,500
2,TSLA,stock,2023-03-25 16:57:10,54,60.8,500
1,BTC/USD,crypto,2023-03-25 16:57:10,60,78.1,500
2,BTC/USD,crypto,2023-03-25 16:57:10,8,21.6,500
1,DOGE/USD,crypto,2023-03-25 16:57:10,35,24.9,500
2,DOGE/USD,crypto,2023-03-25 16:57:10,29,77,500
1,AAPL,stock,2023-03-25 17:07:10,37,18.8,500
2,AAPL,stock,2023-03-25 17:07:10,59,42.3,500
1,GOOGL,stock,2023-03-25 17:07:10,39,67.9,500
2,GOOGL,stock,2023-03-25 17:07:10,23,85.1,500
1,TSLA,stock,2023-03-25 17:07:10,38,24.2,500
2,TSLA,stock,2023-03-25 17:07:10,29,86.3,500
1,BTC/USD,crypto,2023-03-25 17:07:10,100,5.7,500
2,BTC/USD,crypto,2023-03-25 17:07:10,11,45.4,500
1,DOGE/USD,crypto,2023-03-25 17:07:10,24,48.5,500
2,DOGE/USD,crypto,2023-03-25 17:07:10,67,26.1,500
1,AAPL,stock,2023-03-25 17:17:10,4,69.4,500
2,AAPL,stock,2023-03-25 17:17:10,94,27.9,500
1,GOOGL,stock,2023-03-25 17:17:10,16,74.2,500
2,GOOGL,stock,2023-03-25 17:17:10,94,35,500
1,TSLA,stock,2023-03-25 17:17:10,58,12.6,500
2,TSLA,stock,2023-03-25 17:17:10,15,5.9,500
1,BTC/USD,crypto,2023-03-25 17:17:10,87,88.9,500
2,BTC/USD,crypto,2023-03-25 17:17:10,83,77.5,500
1,DOGE/USD,crypto,2023-03-25 17:17:10,44,52,500
2,DOGE/USD,crypto,2023-03-25 17:17:10,15,11.1,500
1,AAPL,stock,2023-03-25 17:27:10,49,46.6,500
2,AAPL,stock,2023-03-25 17:27:10,43,47.6,500
1,GOOGL,stock,2023-03-25 17:27:10,58,24.5,500
2,GOOGL,stock,2023-03-25 17:27:10,37,44.3,500
1,TSLA,stock,2023-03-25 17:27:10,90,39.6,500
2,TSLA,stock,2023-03-25 17:27:10,1,49.5,500
1,BTC/USD,crypto,2023-03-25 17:27:10,86,27.4,500
2,BTC/USD,crypto,2023-03-25 17:27:10,31,87.8,500
1,DOGE/USD,crypto,2023-03-25 17:27:10,8,53.1,500
2,DOGE/USD,crypto,2023-03-25 17:27:10,32,38.7,500
1,AAPL,stock,2023-03-25 17:37:10,14,66.6,500
2,AAPL,stock,2023-03-25 17:37:10,99,24,500
1,GOOGL,stock,2023-03-25 17:37:10,31,34,500
2,GOOGL,stock,2023-03-25 17:37:10,4,54.1,500
1,TSLA,stock,2023-03-25 17:37:10,53,6.9,500
2,TSLA,stock,2023-03-25 17:37:10,62,16.7,500
1,BTC/USD,crypto,2023-03-25 17:37:10,37,64,500
2,BTC/USD,crypto,2023-03-25 17:37:10,21,61.1,500
1,DOGE/USD,crypto,2023-03-25 17:37:10,18,59.4,500
2,DOGE/USD,crypto,2023-03-25 17:37:10,66,76.9,500
1,AAPL,stock,2023-03-25 17:47:10,39,15.9,500
2,AAPL,stock,2023-03-25 17:47:10,25,73.3,500
1,GOOGL,stock,2023-03-25 17:47:10,13,86.4,500
2,GOOGL,stock,2023-03-25 17:47:10,42,5,500
1,TSLA,stock,2023-03-25 17:47:10,78,84.6,500
2,TSLA,stock,2023-03-25 17:47:10,83,96.6,500
1,BTC/USD,crypto,2023-03-25 17:47:10,27,13.9,500
2,BTC/USD,crypto,2023-03-25 17:47:10,34,17.2,500
1,DOGE/USD,crypto,2023-03-25 17:47:10,30,71.6,500
2,DOGE/USD,crypto,2023-03-25 17:47:10,12,95.8,500
1,AAPL,stock,2023-03-25 17:57:10,43,39.3,500
2,AAPL,stock,2023-03-25 17:57:10,60,8.2,500
1,GOOGL,stock,2023-03-25 17:57:10,82,88.5,500
2,GOOGL,stock,2023-03-25 17:57:10,87,2.9,500
1,TSLA,stock,2023-03-25 17:57:10,89,25.2,500
2,TSLA,stock,2023-03-25 17:57:10,64,36.4,500
1,BTC/USD,crypto,2023-03-25 17:57:10,88,65.4,500
2,BTC/USD,crypto,2023-03-25 17:57:10,73,76.6,500
1,DOGE/USD,crypto,2023-03-25 17:57:10,35,54.7,500
2,DOGE/USD,crypto,2023-03-25 17:57:10,68,90.5,500
